innings,batting_team,bowling_team,overs_completed,wickets_fallen,current_score,current_run_rate,remaining_overs,wickets_in_hand,target,runs_required,balls_remaining,required_run_rate,pressure_index,final_score,winner
1,Rajasthan Royals,Sunrisers Hyderabad,8.7,8,54,6.29,11.3,2,0,0,67,0.0,0.0,108,Rajasthan Royals
2,Sunrisers Hyderabad,Rajasthan Royals,18.5,9,79,4.32,1.5,1,109,30,9,20.0,4.6296,84,Rajasthan Royals
1,Punjab Kings,Rajasthan Royals,8.9,9,44,5.01,11.1,1,0,0,66,0.0,0.0,80,Rajasthan Royals
2,Rajasthan Royals,Punjab Kings,14.9,0,80,7.98,5.1,10,81,1,30,0.2,0.0251,115,Rajasthan Royals
1,Sunrisers Hyderabad,Chennai Super Kings,11.1,0,62,5.62,8.9,10,0,0,53,0.0,0.0,116,Sunrisers Hyderabad
2,Chennai Super Kings,Sunrisers Hyderabad,17.2,3,85,4.97,2.8,7,117,32,16,11.43,2.2998,99,Sunrisers Hyderabad
1,Punjab Kings,Royal Challengers Bangalore,14.8,6,74,5.0,5.2,4,0,0,31,0.0,0.0,92,Royal Challengers Bangalore
2,Royal Challengers Bangalore,Punjab Kings,11.2,0,57,5.15,8.8,10,93,36,52,4.09,0.7942,105,Royal Challengers Bangalore
1,Kolkata Knight Riders,Delhi Capitals,6.9,2,64,9.32,13.1,8,0,0,78,0.0,0.0,190,Kolkata Knight Riders
2,Delhi Capitals,Kolkata Knight Riders,10.6,6,58,5.5,9.4,4,191,133,56,14.15,2.5727,92,Kolkata Knight Riders
1,Royal Challengers Bangalore,Sunrisers Hyderabad,7.5,9,60,8.08,12.5,1,0,0,75,0.0,0.0,120,Sunrisers Hyderabad
2,Sunrisers Hyderabad,Royal Challengers Bangalore,18.2,1,120,9.19,1.8,9,121,1,10,0.56,0.0609,135,Sunrisers Hyderabad
1,Mumbai Indians,Royal Challengers Bangalore,7.1,6,39,5.63,12.9,4,0,0,77,0.0,0.0,96,Royal Challengers Bangalore
2,Royal Challengers Bangalore,Mumbai Indians,6.6,9,65,9.89,13.4,1,97,32,80,2.39,0.2417,144,Royal Challengers Bangalore
1,Rajasthan Royals,Punjab Kings,14.8,3,150,10.15,5.2,7,0,0,31,0.0,0.0,191,Rajasthan Royals
2,Punjab Kings,Rajasthan Royals,19.2,8,84,4.41,0.8,2,192,108,4,135.0,30.6122,87,Rajasthan Royals
1,Delhi Capitals,Sunrisers Hyderabad,10.5,8,65,6.26,9.5,2,0,0,57,0.0,0.0,104,Sunrisers Hyderabad
2,Sunrisers Hyderabad,Delhi Capitals,7.4,2,71,9.72,12.6,8,105,34,75,2.7,0.2778,176,Sunrisers Hyderabad
1,Sunrisers Hyderabad,Chennai Super Kings,16.4,1,109,6.69,3.6,9,0,0,21,0.0,0.0,133,Chennai Super Kings
2,Chennai Super Kings,Sunrisers Hyderabad,19.3,8,133,8.55,0.7,2,134,1,4,1.43,0.1673,137,Chennai Super Kings
1,Kolkata Knight Riders,Chennai Super Kings,14.2,7,98,6.95,5.8,3,0,0,34,0.0,0.0,130,Chennai Super Kings
2,Chennai Super Kings,Kolkata Knight Riders,11.0,1,74,6.77,9.0,9,131,57,54,6.33,0.935,140,Chennai Super Kings
1,Royal Challengers Bangalore,Mumbai Indians,8.4,1,60,7.23,11.6,9,0,0,69,0.0,0.0,150,Mumbai Indians
2,Mumbai Indians,Royal Challengers Bangalore,18.9,2,150,9.53,1.1,8,151,1,6,0.91,0.0955,161,Mumbai Indians
1,Punjab Kings,Mumbai Indians,11.6,1,68,5.91,8.4,9,0,0,50,0.0,0.0,115,Mumbai Indians
2,Mumbai Indians,Punjab Kings,15.6,6,99,6.4,4.4,4,116,17,26,3.86,0.6031,118,Mumbai Indians
1,Rajasthan Royals,Royal Challengers Bangalore,11.0,5,94,8.61,9.0,5,0,0,54,0.0,0.0,148,Royal Challengers Bangalore
2,Royal Challengers Bangalore,Rajasthan Royals,15.2,4,123,8.14,4.8,6,149,26,28,5.42,0.6658,154,Royal Challengers Bangalore
1,Kolkata Knight Riders,Royal Challengers Bangalore,18.3,1,143,7.83,1.7,9,0,0,10,0.0,0.0,156,Kolkata Knight Riders
2,Royal Challengers Bangalore,Kolkata Knight Riders,7.8,6,47,6.07,12.2,4,157,110,73,9.02,1.486,99,Kolkata Knight Riders
1,Mumbai Indians,Delhi Capitals,12.9,6,86,6.67,7.1,4,0,0,42,0.0,0.0,120,Delhi Capitals
2,Delhi Capitals,Mumbai Indians,5.7,3,40,7.03,14.3,7,121,81,85,5.66,0.8051,140,Delhi Capitals
1,Kolkata Knight Riders,Mumbai Indians,5.4,5,38,7.12,14.6,5,0,0,87,0.0,0.0,119,Mumbai Indians
2,Mumbai Indians,Kolkata Knight Riders,9.4,4,99,10.57,10.6,6,120,21,63,1.98,0.1873,187,Mumbai Indians
1,Chennai Super Kings,Rajasthan Royals,17.9,8,118,6.64,2.1,2,0,0,12,0.0,0.0,128,Rajasthan Royals
2,Rajasthan Royals,Chennai Super Kings,8.1,2,67,8.36,11.9,8,129,62,71,5.21,0.6232,146,Rajasthan Royals
1,Delhi Capitals,Rajasthan Royals,19.0,2,130,6.86,1.0,8,0,0,6,0.0,0.0,136,Delhi Capitals
2,Rajasthan Royals,Delhi Capitals,16.5,8,71,4.31,3.5,2,137,66,21,18.86,4.3759,80,Delhi Capitals
1,Kolkata Knight Riders,Delhi Capitals,16.8,4,155,9.26,3.2,6,0,0,19,0.0,0.0,176,Delhi Capitals
2,Delhi Capitals,Kolkata Knight Riders,6.2,0,62,10.11,13.8,10,177,115,82,8.33,0.8239,184,Delhi Capitals
1,Mumbai Indians,Sunrisers Hyderabad,19.0,4,123,6.5,1.0,6,0,0,6,0.0,0.0,129,Sunrisers Hyderabad
2,Sunrisers Hyderabad,Mumbai Indians,14.4,4,129,10.06,5.6,6,130,1,33,0.18,0.0179,177,Sunrisers Hyderabad
1,Delhi Capitals,Punjab Kings,18.5,6,145,7.89,1.5,4,0,0,9,0.0,0.0,155,Delhi Capitals
2,Punjab Kings,Delhi Capitals,15.3,5,127,8.36,4.7,5,156,29,28,6.17,0.738,155,Delhi Capitals
1,Sunrisers Hyderabad,Kolkata Knight Riders,12.8,4,115,9.06,7.2,6,0,0,43,0.0,0.0,177,Sunrisers Hyderabad
2,Kolkata Knight Riders,Sunrisers Hyderabad,12.5,4,101,8.14,7.5,6,178,77,45,10.27,1.2617,149,Sunrisers Hyderabad
1,Delhi Capitals,Chennai Super Kings,12.3,7,102,8.35,7.7,3,0,0,46,0.0,0.0,151,Delhi Capitals
2,Chennai Super Kings,Delhi Capitals,16.8,3,125,7.48,3.2,7,152,27,19,8.44,1.1283,148,Delhi Capitals
1,Royal Challengers Bangalore,Delhi Capitals,6.5,1,57,8.78,13.5,9,0,0,81,0.0,0.0,165,Royal Challengers Bangalore
2,Delhi Capitals,Royal Challengers Bangalore,16.1,1,88,5.49,3.9,9,166,78,23,20.0,3.643,111,Royal Challengers Bangalore
1,Mumbai Indians,Sunrisers Hyderabad,11.6,4,69,5.96,8.4,6,0,0,50,0.0,0.0,117,Sunrisers Hyderabad
2,Sunrisers Hyderabad,Mumbai Indians,12.4,0,88,7.16,7.6,10,118,30,45,3.95,0.5517,143,Sunrisers Hyderabad
1,Mumbai Indians,Kolkata Knight Riders,17.3,6,134,7.75,2.7,4,0,0,16,0.0,0.0,151,Kolkata Knight Riders
2,Kolkata Knight Riders,Mumbai Indians,18.3,5,151,9.2,1.7,5,152,1,10,0.59,0.0641,163,Kolkata Knight Riders
1,Rajasthan Royals,Royal Challengers Bangalore,9.4,9,45,4.84,10.6,1,0,0,63,0.0,0.0,80,Royal Challengers Bangalore
2,Royal Challengers Bangalore,Rajasthan Royals,17.7,7,80,4.57,2.3,3,81,1,13,0.43,0.0941,87,Royal Challengers Bangalore
1,Rajasthan Royals,Sunrisers Hyderabad,8.5,7,50,5.94,11.5,3,0,0,69,0.0,0.0,102,Sunrisers Hyderabad
2,Sunrisers Hyderabad,Rajasthan Royals,8.4,3,78,9.35,11.6,7,103,25,69,2.16,0.231,169,Sunrisers Hyderabad
1,Kolkata Knight Riders,Punjab Kings,11.7,8,63,5.43,8.3,2,0,0,49,0.0,0.0,96,Kolkata Knight Riders
2,Punjab Kings,Kolkata Knight Riders,9.6,9,55,5.79,10.4,1,97,42,62,4.04,0.6978,94,Kolkata Knight Riders
1,Punjab Kings,Sunrisers Hyderabad,5.5,1,49,9.04,14.5,9,0,0,87,0.0,0.0,157,Punjab Kings
2,Sunrisers Hyderabad,Punjab Kings,15.6,5,71,4.58,4.4,5,158,87,26,19.77,4.3166,85,Punjab Kings
1,Delhi Capitals,Chennai Super Kings,15.5,2,89,5.77,4.5,8,0,0,27,0.0,0.0,115,Delhi Capitals
2,Chennai Super Kings,Delhi Capitals,12.8,9,68,5.37,7.2,1,116,48,43,6.67,1.2421,94,Delhi Capitals
1,Sunrisers Hyderabad,Mumbai Indians,16.6,7,156,9.4,3.4,3,0,0,20,0.0,0.0,181,Sunrisers Hyderabad
2,Mumbai Indians,Sunrisers Hyderabad,6.4,5,44,6.92,13.6,5,182,138,81,10.15,1.4668,130,Sunrisers Hyderabad
1,Chennai Super Kings,Delhi Capitals,5.9,6,34,5.77,14.1,4,0,0,84,0.0,0.0,104,Delhi Capitals
2,Delhi Capitals,Chennai Super Kings,5.2,6,37,7.14,14.8,4,105,68,88,4.59,0.6429,111,Delhi Capitals
1,Chennai Super Kings,Kolkata Knight Riders,7.1,0,53,7.55,12.9,10,0,0,77,0.0,0.0,140,Kolkata Knight Riders
2,Kolkata Knight Riders,Chennai Super Kings,17.8,2,140,9.63,2.2,8,141,1,13,0.45,0.0467,160,Kolkata Knight Riders
1,Rajasthan Royals,Sunrisers Hyderabad,19.1,0,102,5.36,0.9,10,0,0,5,0.0,0.0,106,Sunrisers Hyderabad
2,Sunrisers Hyderabad,Rajasthan Royals,6.3,7,50,7.94,13.7,3,107,57,82,4.16,0.5239,135,Sunrisers Hyderabad
1,Kolkata Knight Riders,Rajasthan Royals,6.1,6,41,6.86,13.9,4,0,0,83,0.0,0.0,105,Rajasthan Royals
2,Rajasthan Royals,Kolkata Knight Riders,18.7,1,105,6.96,1.3,9,106,1,7,0.77,0.1106,114,Rajasthan Royals
1,Kolkata Knight Riders,Sunrisers Hyderabad,16.2,0,123,7.65,3.8,10,0,0,22,0.0,0.0,148,Sunrisers Hyderabad
2,Sunrisers Hyderabad,Kolkata Knight Riders,16.3,6,142,8.77,3.7,4,149,7,22,1.89,0.2155,164,Sunrisers Hyderabad
1,Mumbai Indians,Royal Challengers Bangalore,6.0,8,44,7.47,14.0,2,0,0,84,0.0,0.0,108,Mumbai Indians
2,Royal Challengers Bangalore,Mumbai Indians,10.5,3,61,5.85,9.5,7,109,48,57,5.05,0.8632,108,Mumbai Indians
1,Mumbai Indians,Kolkata Knight Riders,12.3,2,103,8.43,7.7,8,0,0,46,0.0,0.0,167,Kolkata Knight Riders
2,Kolkata Knight Riders,Mumbai Indians,6.2,2,61,9.96,13.8,8,168,107,82,7.75,0.7781,179,Kolkata Knight Riders
1,Mumbai Indians,Sunrisers Hyderabad,14.6,0,153,10.5,5.4,10,0,0,32,0.0,0.0,204,Mumbai Indians
2,Sunrisers Hyderabad,Mumbai Indians,11.7,1,51,4.39,8.3,9,205,154,49,18.55,4.2255,90,Mumbai Indians
1,Rajasthan Royals,Mumbai Indians,14.6,0,147,10.1,5.4,10,0,0,32,0.0,0.0,207,Rajasthan Royals
2,Mumbai Indians,Rajasthan Royals,12.8,2,106,8.29,7.2,8,208,102,43,14.17,1.7093,154,Rajasthan Royals
1,Punjab Kings,Royal Challengers Bangalore,19.0,1,124,6.57,1.0,9,0,0,6,0.0,0.0,131,Royal Challengers Bangalore
2,Royal Challengers Bangalore,Punjab Kings,15.2,1,107,7.06,4.8,9,132,25,28,5.21,0.738,142,Royal Challengers Bangalore
1,Kolkata Knight Riders,Delhi Capitals,13.2,4,92,7.03,6.8,6,0,0,40,0.0,0.0,136,Delhi Capitals
2,Delhi Capitals,Kolkata Knight Riders,10.2,3,85,8.34,9.8,7,137,52,58,5.31,0.6367,153,Delhi Capitals
1,Royal Challengers Bangalore,Chennai Super Kings,14.4,9,109,7.57,5.6,1,0,0,33,0.0,0.0,133,Royal Challengers Bangalore
2,Chennai Super Kings,Royal Challengers Bangalore,11.2,7,64,5.73,8.8,3,134,70,52,7.95,1.3874,105,Royal Challengers Bangalore
1,Delhi Capitals,Sunrisers Hyderabad,19.2,5,114,5.98,0.8,5,0,0,4,0.0,0.0,117,Sunrisers Hyderabad
2,Sunrisers Hyderabad,Delhi Capitals,11.0,5,78,7.11,9.0,5,118,40,54,4.44,0.6245,126,Sunrisers Hyderabad
1,Rajasthan Royals,Mumbai Indians,16.7,3,99,5.98,3.3,7,0,0,19,0.0,0.0,114,Mumbai Indians
2,Mumbai Indians,Rajasthan Royals,12.5,6,114,9.16,7.5,4,115,1,45,0.13,0.0142,165,Mumbai Indians
1,Delhi Capitals,Royal Challengers Bangalore,8.0,8,54,6.81,12.0,2,0,0,72,0.0,0.0,109,Royal Challengers Bangalore
2,Royal Challengers Bangalore,Delhi Capitals,13.4,7,89,6.7,6.6,3,110,21,39,3.18,0.4746,124,Royal Challengers Bangalore
1,Chennai Super Kings,Sunrisers Hyderabad,15.7,4,155,9.93,4.3,6,0,0,25,0.0,0.0,191,Sunrisers Hyderabad
2,Sunrisers Hyderabad,Chennai Super Kings,5.4,2,56,10.38,14.6,8,192,136,87,9.32,0.8979,205,Sunrisers Hyderabad
1,Chennai Super Kings,Kolkata Knight Riders,13.2,7,92,6.98,6.8,3,0,0,40,0.0,0.0,131,Chennai Super Kings
2,Kolkata Knight Riders,Chennai Super Kings,9.0,7,64,7.12,11.0,3,132,68,66,6.18,0.868,126,Chennai Super Kings
1,Sunrisers Hyderabad,Kolkata Knight Riders,17.9,7,76,4.28,2.1,3,0,0,12,0.0,0.0,83,Kolkata Knight Riders
2,Kolkata Knight Riders,Sunrisers Hyderabad,8.0,6,51,6.44,12.0,4,84,33,72,2.75,0.427,104,Kolkata Knight Riders
1,Rajasthan Royals,Sunrisers Hyderabad,17.9,3,94,5.3,2.1,7,0,0,12,0.0,0.0,103,Sunrisers Hyderabad
2,Sunrisers Hyderabad,Rajasthan Royals,18.7,7,103,8.38,1.3,3,104,1,7,0.77,0.0919,111,Sunrisers Hyderabad
1,Sunrisers Hyderabad,Delhi Capitals,6.1,5,45,7.41,13.9,5,0,0,83,0.0,0.0,118,Sunrisers Hyderabad
2,Delhi Capitals,Sunrisers Hyderabad,12.7,5,58,4.57,7.3,5,119,61,43,8.36,1.8293,86,Sunrisers Hyderabad
1,Mumbai Indians,Kolkata Knight Riders,12.0,5,95,7.92,8.0,5,0,0,48,0.0,0.0,147,Mumbai Indians
2,Kolkata Knight Riders,Mumbai Indians,5.9,2,35,5.99,14.1,8,148,113,84,8.01,1.3372,117,Mumbai Indians
1,Rajasthan Royals,Delhi Capitals,16.8,1,155,9.25,3.2,9,0,0,19,0.0,0.0,187,Rajasthan Royals
2,Delhi Capitals,Rajasthan Royals,15.5,9,98,6.38,4.5,1,188,90,27,20.0,3.1348,118,Rajasthan Royals
1,Royal Challengers Bangalore,Sunrisers Hyderabad,12.8,4,105,8.23,7.2,6,0,0,43,0.0,0.0,153,Royal Challengers Bangalore
2,Sunrisers Hyderabad,Royal Challengers Bangalore,19.1,7,117,6.17,0.9,3,154,37,5,41.11,6.6629,121,Royal Challengers Bangalore
1,Punjab Kings,Chennai Super Kings,15.2,6,88,5.79,4.8,4,0,0,28,0.0,0.0,107,Punjab Kings
2,Chennai Super Kings,Punjab Kings,16.3,6,77,4.74,3.7,4,108,31,22,8.38,1.7679,90,Punjab Kings
1,Chennai Super Kings,Rajasthan Royals,17.4,9,159,9.14,2.6,1,0,0,15,0.0,0.0,172,Chennai Super Kings
2,Rajasthan Royals,Chennai Super Kings,6.3,1,38,6.05,13.7,9,173,135,82,9.85,1.6281,118,Chennai Super Kings
1,Delhi Capitals,Rajasthan Royals,7.7,4,79,10.32,12.3,6,0,0,73,0.0,0.0,187,Delhi Capitals
2,Rajasthan Royals,Delhi Capitals,18.1,7,108,5.99,1.9,3,188,80,11,42.11,7.0301,116,Delhi Capitals
1,Chennai Super Kings,Kolkata Knight Riders,15.4,3,93,6.07,4.6,7,0,0,27,0.0,0.0,115,Chennai Super Kings
2,Kolkata Knight Riders,Chennai Super Kings,13.1,2,74,5.68,6.9,8,116,42,41,6.09,1.0722,113,Chennai Super Kings
1,Punjab Kings,Chennai Super Kings,8.8,8,69,7.95,11.2,2,0,0,67,0.0,0.0,134,Chennai Super Kings
2,Chennai Super Kings,Punjab Kings,18.9,4,134,8.04,1.1,6,135,1,6,0.91,0.1132,142,Chennai Super Kings
1,Mumbai Indians,Royal Challengers Bangalore,6.7,5,48,7.3,13.3,5,0,0,79,0.0,0.0,114,Royal Challengers Bangalore
2,Royal Challengers Bangalore,Mumbai Indians,6.1,3,47,7.86,13.9,7,115,68,83,4.89,0.6221,157,Royal Challengers Bangalore
1,Chennai Super Kings,Mumbai Indians,14.6,1,133,9.15,5.4,9,0,0,32,0.0,0.0,179,Chennai Super Kings
2,Mumbai Indians,Chennai Super Kings,11.8,0,77,6.54,8.2,10,180,103,49,12.56,1.9205,127,Chennai Super Kings
1,Kolkata Knight Riders,Chennai Super Kings,10.7,0,84,7.93,9.3,10,0,0,55,0.0,0.0,151,Kolkata Knight Riders
2,Chennai Super Kings,Kolkata Knight Riders,12.5,1,70,5.6,7.5,9,152,82,45,10.93,1.9518,106,Kolkata Knight Riders
1,Chennai Super Kings,Mumbai Indians,16.1,4,85,5.29,3.9,6,0,0,23,0.0,0.0,101,Chennai Super Kings
2,Mumbai Indians,Chennai Super Kings,10.4,9,51,4.97,9.6,1,102,51,57,5.31,1.0684,80,Chennai Super Kings
1,Sunrisers Hyderabad,Kolkata Knight Riders,19.1,9,164,8.62,0.9,1,0,0,5,0.0,0.0,169,Sunrisers Hyderabad
2,Kolkata Knight Riders,Sunrisers Hyderabad,11.0,3,93,8.49,9.0,7,170,77,54,8.56,1.0082,169,Sunrisers Hyderabad
1,Kolkata Knight Riders,Royal Challengers Bangalore,14.8,2,119,8.1,5.2,8,0,0,31,0.0,0.0,158,Kolkata Knight Riders
2,Royal Challengers Bangalore,Kolkata Knight Riders,8.8,9,45,5.14,11.2,1,159,114,67,10.18,1.9805,86,Kolkata Knight Riders
1,Royal Challengers Bangalore,Delhi Capitals,11.2,3,78,6.98,8.8,7,0,0,52,0.0,0.0,126,Delhi Capitals
2,Delhi Capitals,Royal Challengers Bangalore,9.3,1,62,6.69,10.7,9,127,65,64,6.07,0.9073,137,Delhi Capitals
1,Mumbai Indians,Chennai Super Kings,15.8,1,151,9.61,4.2,9,0,0,25,0.0,0.0,194,Mumbai Indians
2,Chennai Super Kings,Mumbai Indians,5.6,6,50,9.03,14.4,4,195,145,86,10.07,1.1152,153,Mumbai Indians
1,Mumbai Indians,Royal Challengers Bangalore,17.7,2,109,6.2,2.3,8,0,0,13,0.0,0.0,122,Mumbai Indians
2,Royal Challengers Bangalore,Mumbai Indians,9.3,2,52,5.69,10.7,8,123,71,64,6.64,1.167,113,Mumbai Indians
1,Royal Challengers Bangalore,Mumbai Indians,10.2,9,67,6.66,9.8,1,0,0,58,0.0,0.0,113,Mumbai Indians
2,Mumbai Indians,Royal Challengers Bangalore,8.9,2,76,8.64,11.1,8,114,38,66,3.42,0.3958,175,Mumbai Indians
1,Royal Challengers Bangalore,Rajasthan Royals,5.2,5,25,4.9,14.8,5,0,0,88,0.0,0.0,79,Rajasthan Royals
2,Rajasthan Royals,Royal Challengers Bangalore,16.2,4,79,9.75,3.8,6,80,1,22,0.26,0.0267,112,Rajasthan Royals
1,Royal Challengers Bangalore,Rajasthan Royals,16.7,3,86,5.15,3.3,7,0,0,19,0.0,0.0,99,Royal Challengers Bangalore
2,Rajasthan Royals,Royal Challengers Bangalore,14.6,8,73,5.05,5.4,2,100,27,32,5.0,0.9901,94,Royal Challengers Bangalore
1,Kolkata Knight Riders,Delhi Capitals,14.3,6,95,6.68,5.7,4,0,0,34,0.0,0.0,124,Kolkata Knight Riders
2,Delhi Capitals,Kolkata Knight Riders,9.4,6,48,5.12,10.6,4,125,77,63,7.26,1.418,95,Kolkata Knight Riders
1,Kolkata Knight Riders,Delhi Capitals,5.9,0,36,6.14,14.1,10,0,0,84,0.0,0.0,130,Kolkata Knight Riders
2,Delhi Capitals,Kolkata Knight Riders,18.1,3,104,5.79,1.9,7,131,27,11,14.21,2.4542,115,Kolkata Knight Riders
1,Mumbai Indians,Royal Challengers Bangalore,7.4,2,48,6.6,12.6,8,0,0,75,0.0,0.0,136,Royal Challengers Bangalore
2,Royal Challengers Bangalore,Mumbai Indians,5.8,1,46,7.94,14.2,9,137,91,85,6.41,0.8073,156,Royal Challengers Bangalore
1,Royal Challengers Bangalore,Mumbai Indians,18.6,0,150,8.09,1.4,10,0,0,8,0.0,0.0,161,Royal Challengers Bangalore
2,Mumbai Indians,Royal Challengers Bangalore,9.6,0,65,6.8,10.4,10,162,97,62,9.33,1.3721,146,Royal Challengers Bangalore
1,Sunrisers Hyderabad,Kolkata Knight Riders,6.6,9,44,6.68,13.4,1,0,0,80,0.0,0.0,107,Kolkata Knight Riders
2,Kolkata Knight Riders,Sunrisers Hyderabad,18.9,7,107,6.22,1.1,3,108,1,6,0.91,0.1463,112,Kolkata Knight Riders
1,Kolkata Knight Riders,Chennai Super Kings,6.9,3,54,7.86,13.1,7,0,0,78,0.0,0.0,153,Chennai Super Kings
2,Chennai Super Kings,Kolkata Knight Riders,16.6,1,153,10.93,3.4,9,154,1,20,0.29,0.0265,194,Chennai Super Kings
1,Mumbai Indians,Royal Challengers Bangalore,14.8,4,94,6.37,5.2,6,0,0,31,0.0,0.0,120,Mumbai Indians
2,Royal Challengers Bangalore,Mumbai Indians,18.6,4,107,5.77,1.4,6,121,14,8,10.0,1.7331,114,Mumbai Indians
1,Rajasthan Royals,Chennai Super Kings,7.4,9,55,7.52,12.6,1,0,0,75,0.0,0.0,122,Rajasthan Royals
2,Chennai Super Kings,Rajasthan Royals,9.5,5,46,4.88,10.5,5,123,77,63,7.33,1.502,84,Rajasthan Royals
1,Chennai Super Kings,Kolkata Knight Riders,6.6,8,58,8.9,13.4,2,0,0,80,0.0,0.0,149,Chennai Super Kings
2,Kolkata Knight Riders,Chennai Super Kings,18.9,9,101,5.38,1.1,1,150,49,6,44.55,8.2807,104,Chennai Super Kings
1,Royal Challengers Bangalore,Kolkata Knight Riders,8.8,8,39,4.5,11.2,2,0,0,67,0.0,0.0,77,Kolkata Knight Riders
2,Kolkata Knight Riders,Royal Challengers Bangalore,11.3,1,71,6.31,8.7,9,78,7,52,0.8,0.1268,123,Kolkata Knight Riders
1,Royal Challengers Bangalore,Punjab Kings,9.7,2,98,10.17,10.3,8,0,0,61,0.0,0.0,195,Royal Challengers Bangalore
2,Punjab Kings,Royal Challengers Bangalore,11.9,3,81,6.87,8.1,7,196,115,48,14.2,2.067,130,Royal Challengers Bangalore
1,Mumbai Indians,Royal Challengers Bangalore,12.0,2,119,9.95,8.0,8,0,0,48,0.0,0.0,198,Mumbai Indians
2,Royal Challengers Bangalore,Mumbai Indians,10.2,3,98,9.64,9.8,7,199,101,58,10.31,1.0695,190,Mumbai Indians
1,Sunrisers Hyderabad,Chennai Super Kings,8.1,3,57,7.1,11.9,7,0,0,71,0.0,0.0,129,Chennai Super Kings
2,Chennai Super Kings,Sunrisers Hyderabad,18.5,4,129,9.85,1.5,6,130,1,9,0.67,0.068,143,Chennai Super Kings
1,Chennai Super Kings,Punjab Kings,15.5,9,92,5.98,4.5,1,0,0,27,0.0,0.0,107,Punjab Kings
2,Punjab Kings,Chennai Super Kings,18.7,9,107,7.08,1.3,1,108,1,7,0.77,0.1088,113,Punjab Kings
1,Royal Challengers Bangalore,Sunrisers Hyderabad,14.8,3,84,5.7,5.2,7,0,0,31,0.0,0.0,107,Sunrisers Hyderabad
2,Sunrisers Hyderabad,Royal Challengers Bangalore,15.3,1,95,6.23,4.7,9,108,13,28,2.77,0.4446,127,Sunrisers Hyderabad
1,Mumbai Indians,Sunrisers Hyderabad,11.0,0,99,9.03,9.0,10,0,0,54,0.0,0.0,178,Mumbai Indians
2,Sunrisers Hyderabad,Mumbai Indians,18.8,1,128,6.85,1.2,9,179,51,7,42.5,6.2044,135,Mumbai Indians
1,Kolkata Knight Riders,Sunrisers Hyderabad,6.6,9,48,7.39,13.4,1,0,0,80,0.0,0.0,112,Kolkata Knight Riders
2,Sunrisers Hyderabad,Kolkata Knight Riders,11.3,8,67,5.97,8.7,2,113,46,52,5.29,0.8861,98,Kolkata Knight Riders
1,Punjab Kings,Sunrisers Hyderabad,9.7,8,55,5.74,10.3,2,0,0,61,0.0,0.0,91,Sunrisers Hyderabad
2,Sunrisers Hyderabad,Punjab Kings,5.5,3,47,8.69,14.5,7,92,45,87,3.1,0.3567,153,Sunrisers Hyderabad
1,Delhi Capitals,Mumbai Indians,11.6,9,69,6.02,8.4,1,0,0,50,0.0,0.0,98,Mumbai Indians
2,Mumbai Indians,Delhi Capitals,17.1,6,98,8.45,2.9,4,99,1,17,0.34,0.0402,116,Mumbai Indians
1,Rajasthan Royals,Punjab Kings,5.2,8,30,5.94,14.8,2,0,0,88,0.0,0.0,96,Punjab Kings
2,Punjab Kings,Rajasthan Royals,8.5,2,82,9.71,11.5,8,97,15,69,1.3,0.1339,176,Punjab Kings
1,Delhi Capitals,Rajasthan Royals,10.8,3,77,7.19,9.2,7,0,0,55,0.0,0.0,131,Delhi Capitals
2,Rajasthan Royals,Delhi Capitals,13.5,8,87,6.49,6.5,2,132,45,39,6.92,1.0663,119,Delhi Capitals
1,Sunrisers Hyderabad,Royal Challengers Bangalore,14.6,4,97,6.7,5.4,6,0,0,32,0.0,0.0,131,Royal Challengers Bangalore
2,Royal Challengers Bangalore,Sunrisers Hyderabad,10.6,3,100,9.47,9.4,7,132,32,56,3.4,0.359,185,Royal Challengers Bangalore
1,Chennai Super Kings,Rajasthan Royals,11.8,8,83,7.06,8.2,2,0,0,49,0.0,0.0,119,Rajasthan Royals
2,Rajasthan Royals,Chennai Super Kings,18.0,9,118,6.6,2.0,1,120,2,12,1.0,0.1515,125,Rajasthan Royals
1,Chennai Super Kings,Mumbai Indians,9.9,7,69,7.04,10.1,3,0,0,60,0.0,0.0,118,Mumbai Indians
2,Mumbai Indians,Chennai Super Kings,11.3,3,117,10.37,8.7,7,119,2,52,0.23,0.0222,190,Mumbai Indians
1,Royal Challengers Bangalore,Rajasthan Royals,5.1,3,40,7.96,14.9,7,0,0,89,0.0,0.0,129,Royal Challengers Bangalore
2,Rajasthan Royals,Royal Challengers Bangalore,14.5,5,89,6.19,5.5,5,130,41,33,7.45,1.2036,113,Royal Challengers Bangalore
1,Chennai Super Kings,Royal Challengers Bangalore,10.2,4,89,8.76,9.8,6,0,0,58,0.0,0.0,152,Chennai Super Kings
2,Royal Challengers Bangalore,Chennai Super Kings,5.4,9,39,7.29,14.6,1,153,114,87,7.81,1.0713,117,Chennai Super Kings
1,Punjab Kings,Mumbai Indians,7.3,4,71,9.76,12.7,6,0,0,76,0.0,0.0,188,Punjab Kings
2,Mumbai Indians,Punjab Kings,6.8,5,69,10.21,13.2,5,189,120,79,9.09,0.8903,174,Punjab Kings
1,Kolkata Knight Riders,Royal Challengers Bangalore,18.7,6,181,9.73,1.3,4,0,0,7,0.0,0.0,191,Kolkata Knight Riders
2,Royal Challengers Bangalore,Kolkata Knight Riders,5.1,8,30,6.0,14.9,2,192,162,89,10.87,1.8117,100,Kolkata Knight Riders
